Hist,count
17a5f,1
17a17,1
17a0f,1
17a0e,1
1724f,1
2fefe,1
2ffe5,1
2ffd5,1
2ffce,1
2ffc3,1
2ffbf,1
2ffbd,1
2ffbc,1
888f,1
2ff75,1
2ffe7,1
2fedf,1
2fe81,1
2fe7a,1
2fe0f,1
2fdff,1
2fdf6,1
2fde0,1
2fddc,1
2fd03,1
3070b,1
30fbf,1
7ff0,1
30ce7,1
30cab,1
30b0f,1
30a25,1
30807,1
307f0,1
307df,1
2fcf1,1
3037f,1
80df,1
30233,1
301de,1
2fffe,1
8406,1
8686,1
2fff0,1
8885,1
2eded,1
2f355,1
2f344,1
2f340,1
2f0a2,1
2f07e,1
2f01d,1
2eff9,1
2eede,1
2ee6f,1
2f471,1
2eb3e,1
2e8ed,1
2e877,1
2e786,1
2e6d7,1
2e5ff,1
2e2b3,1
2e0d5,1
2e021,1
2f8d5,1
2fcf0,1
2fcee,1
2fc77,1
89ad,1
89db,1
8c74,1
2fa9f,1
2fa5b,1
2fa55,1
7fcc,1
2f895,1
2f815,1
8f71,1
2f7f0,1
2f7ef,1
2f7df,1
2f7aa,1
2f785,1
2f5e8,1
355c9,1
35f86,1
35e8e,1
35e5f,1
35e28,1
35d0f,1
35b7e,1
35a55,1
78be,1
7b81,1
35f8d,1
7c3c,1
3555b,1
7cba,1
353e5,1
350ef,1
34fb6,1
347fa,1
3472b,1
34715,1
36bff,1
36dff,1
36dfc,1
36db7,1
36db5,1
764f,1
36cff,1
36cbd,1
36c86,1
36c55,1
343e3,1
36bfd,1
36af9,1
36ad5,1
367ff,1
365ef,1
364ff,1
363bf,1
781f,1
35ffa,1
324f7,1
7e6f,1
33355,1
32fa9,1
32be8,1
32b36,1
32abf,1
7f55,1
327e3,1
3253f,1
33556,1
31ff3,1
31fc3,1
31f7e,1
31d89,1
318c3,1
316bf,1
31555,1
313ef,1
3111d,1
33d26,1
343bb,1
34395,1
3438f,1
7cbe,1
34084,1
7dae,1
33fbf,1
33f5e,1
33e49,1
95ff,1
7df9,1
33c1e,1
33c18,1
33c08,1
33bbf,1
33b3f,1
337f8,1
7e3f,1
27fcf,1
28655,1
28618,1
28419,1
283e1,1
281df,1
2817f,1
28103,1
27fdf,1
27fd6,1
2870a,1
27fcb,1
c94f,1
27dbf,1
27db3,1
27cfd,1
27c67,1
27bff,1
27b8b,1
c99e,1
295e8,1
29fff,1
29ffb,1
29f81,1
29e1d,1
29e06,1
297de,1
297a5,1
29794,1
be95,1
278f5,1
bea7,1
29518,1
29309,1
28f9a,1
bef1,1
28def,1
28da3,1
2895f,1
2877b,1
24fff,1
257ff,1
257d0,1
2566d,1
2558b,1
2557a,1
cf0f,1
cf19,1
25556,1
25533,1
25e57,1
24f71,1
24d55,1
d55b,1
24c25,1
d6df,1
24a7f,1
249ee,1
24933,1
23fe6,1
26f4c,1
2787f,1
27876,1
27866,1
27831,1
