Hist,count
1fe35,2
1aaab,2
d6df,2
1fe7e,2
1aaa7,2
13f83,2
13fbf,2
c1ab,2
15547,2
13ffe,2
c201,2
1bfa,2
403,2
14aff,2
196b7,2
83f,2
807,2
152d7,2
d556,2
752,2
15186,2
cf53,2
55e,2
ab0,2
19492,2
15155,2
193ef,2
d000,2
19333,2
14d55,2
1f,2
20dc7,2
f,2
202fe,2
d6bf,2
19ddf,2
2017b,2
14925,2
1494a,2
d5ff,2
dff,2
18dc6,2
202ae,2
d7d,2
1562b,2
c86,2
caba,2
ba3,2
206ae,2
b5a,2
abf,2
206e3,2
14a75,2
14aaf,2
1383b,2
37bb,2
bafb,2
e0bd,2
1fbe1,2
155bd,2
bd80,2
2c35,2
155fb,2
badf,2
13200,2
2af0,2
dff3,2
1fbf1,2
17ffe,2
13a3b,2
2d6f,2
13889,2
1557d,2
181f3,2
1557f,2
be95,2
155c9,2
155dc,2
1fbf6,2
155f8,2
180ab,2
135bd,2
1fc75,2
155de,2
be31,2
13a97,2
1ab55,2
1fdd5,2
1fbfd,2
17ffb,2
1aab3,2
1fdbc,2
dfd6,2
f530,1
f94a,1
e3c9,1
e3c6,1
3cf96,1
f912,1
f7f5,1
3c02f,1
d5f1,1
3b5de,1
3b5bf,1
3cf7f,1
3b575,1
3b7df,1
feff,1
3cbd5,1
d6bd,1
3ccf5,1
e577,1
3cd7f,1
f53c,1
f53d,1
dfc6,1
3b7ea,1
3cddb,1
3b7e1,1
3b5fb,1
3b7dd,1
3cdf9,1
3bf95,1
3b7c5,1
3c03f,1
f5fd,1
3b781,1
f6e3,1
3cdff,1
f7ae,1
3ce7a,1
3b6c5,1
d4bf,1
3b03f,1
fcb7,1
d554,1
e395,1
e255,1
e227,1
3bfee,1
d553,1
e0dd,1
e1f3,1
fdff,1
d4e8,1
3cffb,1
fe0a,1
3bff6,1
3d0b6,1
3bff5,1
14d6a,1
e0f1,1
3afe9,1
3bff2,1
e1bd,1
d349,1
3bf6a,1
3b355,1
3cfcf,1
3b525,1
3bfc1,1
3b523,1
3b4fc,1
fa94,1
3b3f3,1
3b3d2,1
3b38f,1
3cfd0,1
3b37f,1
dffe,1
3cfbf,1
d5ca,1
fbc9,1
3b1dc,1
3b0fd,1
3b0f9,1
3b0ef,1
3b0e5,1
fbeb,1
d5c0,1
d56b,1
3bfcf,1
eeff,1
3c4eb,1
3c4fd,1
df97,1
dbff,1
eed6,1
3c55b,1
3be15,1
ec16,1
3bdfd,1
db7d,1
db52,1
eef5,1
ebe3,1
3c444,1
3bdaa,1
3c5f5,1
3c60f,1
3bd92,1
3bd87,1
3c0f5,1
3bd7d,1
ef73,1
3bd4e,1
d94b,1
efbf,1
dfa0,1
3bee2,1
3c1d9,1
3bf57,1
3bf3f,1
3bf27,1
ed55,1
3c1af,1
3bf03,1
ed77,1
df63,1
3bf6c,1
edd5,1
3c1df,1
3c1ea,1
3bd47,1
ec4f,1
dda9,1
edf1,1
3bf74,1
dc73,1
dc70,1
3c157,1
3beb7,1
3bead,1
ee59,1
eebb,1
3be35,1
f07f,1
f063,1
3c7ff,1
3c93f,1
3c9dd,1
3c9df,1
e9d9,1
3bab5,1
3ba97,1
e7af,1
3ba21,1
f076,1
3b9ce,1
e6e3,1
d7ec,1
3c9ef,1
f2e7,1
d7df,1
d7b9,1
3c06f,1
d71d,1
3cb13,1
f521,1
3b8bb,1
3b86f,1
f52f,1
e57d,1
3bbff,1
3c6ff,1
3bd07,1
3bc5e,1
3c765,1
3bc1e,1
3c0ab,1
3bf79,1
3c77f,1
3c0a5,1
d949,1
3c7a9,1
3bc02,1
3c055,1
efe3,1
3bbd7,1
eab5,1
3c08f,1
effc,1
3bb97,1
3bb8c,1
3c07e,1
3bb77,1
f031,1
3bb02,1
3bb00,1
132eb,1
37eee,1
135af,1
135aa,1
1355a,1
13495,1
13403,1
13400,1
37f0b,1
37f11,1
37eed,1
132cf,1
131e0,1
37f77,1
131c7,1
13183,1
37f83,1
37f8f,1
37f95,1
37f97,1
138f0,1
13ced,1
37dd8,1
13c77,1
37e01,1
37e06,1
37e0a,1
37e49,1
37e4f,1
37e7e,1
37f9f,1
37eae,1
37ed0,1
1377f,1
37edb,1
136f7,1
37ee0,1
37ee8,1
136df,1
381fb,1
12949,1
127f7,1
3805d,1
3806f,1
380bf,1
1279d,1
12779,1
381e3,1
12711,1
12a65,1
126fd,1
382ea,1
382f4,1
1263e,1
383b2,1
383b5,1
383cb,1
383f7,1
1263c,1
37fe5,1
37fa9,1
37faf,1
37fb0,1
37fb7,1
37fb8,1
12fea,1
12fd7,1
12fa5,1
37fe1,1
37dbb,1
12bd3,1
12bd0,1
12aba,1
12aab,1
37ff6,1
37ff9,1
37ffa,1
37ffb,1
37594,1
373d4,1
14a4f,1
37444,1
37461,1
37470,1
14a49,1
3752b,1
37536,1
149ff,1
372cd,1
14955,1
14929,1
37752,1
3775d,1
3777f,1
377af,1
377c3,1
148ed,1
377ea,1
370de,1
35eba,1
14d45,1
36ffc,1
36ffe,1
14ced,1
14cb3,1
14bff,1
370b8,1
14bf7,1
148cc,1
37176,1
14bf1,1
14b5f,1
371b3,1
371b6,1
371b7,1
371bb,1
371c3,1
13f2c,1
37b93,1
37b9b,1
37bc3,1
37bef,1
13ff6,1
37bff,1
37c6a,1
37caa,1
13f2d,1
1430d,1
13eff,1
13efe,1
37d0b,1
37d51,1
13ea5,1
13df0,1
13deb,1
37d7e,1
37da0,1
37a68,1
14830,1
147ef,1
377fa,1
147df,1
377ff,1
37805,1
147c7,1
37835,1
379f0,1
12638,1
37a77,1
146dd,1
146ae,1
14583,1
14555,1
1452f,1
37b0e,1
37b6b,1
3a555,1
10c35,1
3a1f0,1
10b43,1
3a3bb,1
3a3bf,1
3a4c2,1
3a4ef,1
3a54d,1
10a5e,1
3a106,1
3a57a,1
107ff,1
107fd,1
3a680,1
107b5,1
3a7ea,1
1071f,1
1043f,1
3a8d5,1
39ff7,1
39ebf,1
39efb,1
39f3e,1
114bd,1
39f7f,1
39f80,1
1135b,1
11136,1
1111d,1
3a8ee,1
110a1,1
39ffe,1
39fff,1
3a022,1
3a037,1
3a060,1
10f8a,1
3a0e3,1
3abff,1
3a9f0,1
3a9fa,1
fffa,1
3aaad,1
fff8,1
3aad0,1
3ab5a,1
fff1,1
3abf0,1
fffe,1
3ad0f,1
ffe5,1
3adb7,1
3ae59,1
3aeff,1
3af41,1
3af5d,1
ffbf,1
ffb0,1
3a9c3,1
3a91d,1
3a949,1
3a95e,1
10303,1
3a97f,1
101c1,1
3a9ab,1
3a9bb,1
3a9c1,1
1155b,1
10171,1
3a9d3,1
3a9d7,1
10101,1
100e3,1
3a9e1,1
10000,1
3a9ee,1
38dd1,1
38bf8,1
123b5,1
38c0f,1
121db,1
38c51,1
38cdd,1
38d5f,1
38db5,1
11f5f,1
38bd8,1
38dda,1
11f22,1
38e1b,1
38eab,1
11f1f,1
11f17,1
38ee2,1
11e0f,1
11e03,1
124fb,1
385ff,1
125fa,1
38625,1
38671,1
386af,1
125df,1
125d4,1
12555,1
387a9,1
11dfb,1
38863,1
124f7,1
124bd,1
38aba,1
124bc,1
124bb,1
38bad,1
1249d,1
39bf8,1
397ff,1
399f3,1
11840,1
39a9d,1
39aff,1
11837,1
39b29,1
39b55,1
39b8f,1
397d5,1
1160d,1
39c79,1
115bf,1
11585,1
39d77,1
39e7e,1
39e99,1
39ea5,1
39ea6,1
11c37,1
11ddc,1
38f49,1
11dd5,1
38ffc,1
38ffe,1
11c71,1
11c39,1
3927e,1
39545,1
3afbf,1
3955e,1
11ba3,1
395ff,1
39649,1
39668,1
39735,1
11aad,1
3975f,1
3f98f,1
3f8bd,1
4ebe,1
3f8c3,1
4e22,1
3f8ff,1
3f93f,1
4dff,1
4d6f,1
4d6b,1
4a75,1
3f8ab,1
3f9ec,1
3f9ef,1
47bf,1
3f9f9,1
44d6,1
4444,1
3fa1d,1
3fa76,1
4428,1
55cb,1
5c70,1
3f7e7,1
5c60,1
5c35,1
581b,1
57bb,1
3f7f0,1
3f7f5,1
3f7f9,1
4186,1
3f7fd,1
50ef,1
3f814,1
3f827,1
3f828,1
3f835,1
3f877,1
3f87f,1
3f897,1
3fbfc,1
3e49,1
3cbe,1
3fbe2,1
3bea,1
3fbf3,1
3bd7,1
3b8b,1
3fbf9,1
3b5d,1
3f2a,1
38e3,1
3fbfe,1
38d5,1
3879,1
3fc11,1
3fc13,1
3fc30,1
3fc35,1
3fc3f,1
3fb0f,1
3faa5,1
3faab,1
403f,1
3fabf,1
3fad5,1
3faf6,1
3faf7,1
3faff,1
3fb01,1
3f7df,1
3fb4d,1
3fb4f,1
3ffc,1
3fb78,1
3fb7b,1
3ff8,1
3fb7f,1
3fb80,1
3fb86,1
3f52a,1
3f3f7,1
6e8c,1
6df0,1
6dc6,1
6da9,1
3f477,1
3f48d,1
3f4ec,1
3f529,1
3f3f6,1
6c4d,1
6bf6,1
6bf1,1
3f557,1
3f566,1
3f573,1
6af0,1
3f57e,1
3f583,1
3f33f,1
3f1c3,1
3f1dc,1
71e9,1
7193,1
3f28f,1
70dd,1
3f2a9,1
3f2f8,1
3f33d,1
6ae1,1
6fe3,1
3f35f,1
6f76,1
3f39e,1
3f3ca,1
3f3d3,1
6ed4,1
6e8e,1
3f3f3,1
3f7b3,1
61ab,1
6155,1
60dd,1
3f778,1
3f780,1
6077,1
3f793,1
3f7ad,1
603f,1
3f744,1
3f7c4,1
3f7c5,1
5ffe,1
5fd7,1
5fd0,1
5fb5,1
5eee,1
3f7d7,1
5d71,1
3f6af,1
3f5a5,1
3f5b6,1
3f5e8,1
3f5fa,1
6ab4,1
3f5fe,1
6a7f,1
3f67e,1
671e,1
3fc4b,1
65e2,1
3f6fb,1
6575,1
3f701,1
6555,1
3f70c,1
61ff,1
61ae,1
3f741,1
3ff7d,1
17f5,1
171c,1
3ff61,1
1578,1
3ff69,1
14bf,1
3ff74,1
3ff75,1
3ff7b,1
3ff5b,1
fff,1
ffb,1
fd5,1
fc0,1
3ff89,1
3ff8f,1
f98,1
f52,1
3ff98,1
3ff31,1
1c1d,1
1bff,1
1bec,1
3ff04,1
3ff05,1
1b8f,1
3ff28,1
3ff2a,1
1b13,1
f2f,1
1afb,1
1af7,1
3ff3d,1
1a97,1
19ea,1
1955,1
3ff56,1
3ff57,1
17f7,1
3ff,1
7ff,1
3ffe5,1
7ed,1
3ffe9,1
3ffea,1
3ffec,1
6c4,1
3ffee,1
3fff2,1
3ffe0,1
3fff4,1
3f6,1
38d,1
201,1
3fff8,1
1ff,1
ff,1
7f,1
77,1
3ffc0,1
3ff9d,1
e1e,1
3ffa7,1
dfb,1
dfa,1
3ffb1,1
3ffb8,1
cbc,1
bf9,1
3fefc,1
3ffc1,1
b8e,1
b88,1
b5f,1
ab8,1
3ffd8,1
3ffdc,1
a5f,1
3ffde,1
371c,1
3fd75,1
3fd7a,1
3fd7b,1
3fd87,1
3fd8e,1
3fd8f,1
3fdaf,1
3730,1
3fdbf,1
3fd6a,1
3fdcf,1
3fdd1,1
3fdea,1
35fb,1
35f7,1
35ee,1
35c7,1
3563,1
3fdf5,1
3fcfc,1
3fc55,1
3851,1
3fca3,1
3fcbe,1
3fcbf,1
3fcd9,1
3fcdb,1
382f,1
3fcf9,1
30e3,1
37d8,1
37d0,1
3fd0e,1
3fd23,1
3fd32,1
3fd3b,1
37ba,1
3755,1
3747,1
1f5e,1
3fe99,1
2280,1
201f,1
201c,1
1fbf,1
3febf,1
3fec2,1
1fb4,1
1f95,1
2aac,1
1e5f,1
1e3f,1
1d93,1
3feea,1
3feeb,1
3fef0,1
1cf5,1
1c63,1
1c3c,1
3fe3f,1
3fdf9,1
30d7,1
30d5,1
2fff,1
2feb,1
2e8d,1
3fe09,1
3fe0a,1
2e38,1
3f1ab,1
3fe51,1
3fe5e,1
2afd,1
2afb,1
2afa,1
3fe73,1
3fe7c,1
2ab1,1
3fe83,1
afc5,1
b477,1
3dde2,1
3ddeb,1
3de07,1
3de49,1
3dea3,1
b249,1
b13e,1
afd5,1
3dec9,1
b50a,1
3ded5,1
3dedf,1
3defe,1
3deff,1
adff,1
3df0a,1
3df0b,1
3df13,1
3df15,1
b5ff,1
bbfc,1
3dbf0,1
ba89,1
b9f7,1
b9ab,1
b957,1
b8e0,1
b8c0,1
3dca1,1
3df37,1
3dd03,1
3dd48,1
3dd49,1
3dd4b,1
3dd65,1
3dd66,1
b5ef,1
3ddab,1
3ddcb,1
3dffa,1
3dfd5,1
3dfd7,1
a6a5,1
3dfe7,1
3dfee,1
a5c7,1
3dff7,1
3dff8,1
3dff9,1
3dfc4,1
a0df,1
a02f,1
9fef,1
3dffe,1
9fdf,1
3e03f,1
3e055,1
9f96,1
3e07e,1
3df81,1
3df3e,1
3df55,1
3df59,1
3df5a,1
3df71,1
3df75,1
3df77,1
3df79,1
abbf,1
bc55,1
aba1,1
ab80,1
3df9e,1
3df9f,1
ab2b,1
aabe,1
aab1,1
aa71,1
a96b,1
c6ae,1
3d4ee,1
c94f,1
c802,1
3d4f6,1
c7ad,1
3d4f8,1
3d4fd,1
c743,1
3d515,1
3d4eb,1
3d540,1
c633,1
c607,1
c463,1
3d565,1
c3fe,1
3d569,1
3d599,1
c3b5,1
cf3a,1
3d223,1
d0ee,1
3d26e,1
3d2fa,1
3d343,1
3d3b2,1
3d3bb,1
3d3f5,1
3d477,1
3d5bf,1
cb5b,1
3d4bf,1
3d4ca,1
3d4d0,1
cb3d,1
caef,1
3d4e0,1
3d4e1,1
ca5e,1
3da5f,1
3d87d,1
3d87e,1
3d8af,1
3d8ee,1
3d8fe,1
bf05,1
3d9bf,1
3d9f9,1
3da00,1
3d872,1
3da71,1
3da8f,1
3daaa,1
3dab3,1
3dadb,1
3db37,1
3db6f,1
bd7f,1
bd27,1
c200,1
3d5cd,1
3d5df,1
3d687,1
c30c,1
3d69f,1
3d6db,1
3d6f5,1
3d6ff,1
3d755,1
3e09e,1
c0dd,1
c05d,1
3d7b5,1
3d7ef,1
3d7f4,1
3d7f6,1
bfe3,1
3d7fe,1
3d7ff,1
7f52,1
3ef5f,1
3ef6a,1
3ef6d,1
3ef6f,1
7fd8,1
7f83,1
3ef83,1
3ef89,1
3ef8a,1
807e,1
7ee0,1
7ed0,1
7eaa,1
7e30,1
3efaa,1
7df7,1
7d74,1
3efbf,1
3efc0,1
857e,1
87f5,1
8775,1
3ee80,1
3ee81,1
3eea4,1
8655,1
3eec0,1
3eec1,1
3eed5,1
3efc1,1
8406,1
3eef1,1
3eef3,1
3ef1b,1
3ef27,1
3ef37,1
3ef3d,1
3ef52,1
80cb,1
764f,1
7717,1
3f047,1
3f04f,1
76bb,1
3f0ee,1
3f0f9,1
7697,1
3f111,1
7695,1
7755,1
3f16c,1
3f16d,1
3f175,1
3f17a,1
745f,1
3f17d,1
3f17e,1
72ab,1
3f19b,1
3efee,1
3efc7,1
7d6f,1
3efce,1
7c5f,1
7c5c,1
7c52,1
7867,1
3efe2,1
3efe5,1
3edf7,1
7831,1
7818,1
3eff3,1
77f9,1
3effa,1
77d8,1
77bd,1
776b,1
775d,1
3e6db,1
98c0,1
96bf,1
3e5c3,1
3e5d7,1
3e5e1,1
9532,1
3e607,1
3e63d,1
9495,1
98e3,1
3e71e,1
3e73d,1
3e73f,1
3e77f,1
3e795,1
3e7a6,1
93ff,1
3e7b3,1
3e7b6,1
9bfe,1
3e0a1,1
3e0b0,1
3e0d5,1
9f8f,1
3e18a,1
9f7f,1
3e1ff,1
3e270,1
9f6b,1
3e7bf,1
3e2ae,1
3e2eb,1
9ad7,1
3e30f,1
3e39b,1
9a49,1
9a30,1
98f1,1
3e3e5,1
3ec3e,1
3eb4f,1
3eb6d,1
3eb73,1
3ebb5,1
926f,1
9262,1
3ebd9,1
925a,1
918c,1
9277,1
3ec3f,1
3ec71,1
8d55,1
3ed00,1
3ed3f,1
3ed46,1
89db,1
3edb7,1
3edef,1
3ea18,1
3e7cb,1
3e7ef,1
93f7,1
9346,1
3e830,1
92ff,1
92fe,1
92fd,1
3e9dd,1
3d0ee,1
3ea51,1
92d7,1
92d5,1
3ea97,1
3eab4,1
3eaef,1
3eaf6,1
9279,1
3eb1f,1
1d7b1,1
1daef,1
2aa0a,1
1daaf,1
2aa7f,1
1da57,1
1d9df,1
2aaa3,1
2aaac,1
1d806,1
1d7d5,1
2a9fb,1
2aab2,1
1d79f,1
2aab4,1
2aab8,1
1d76a,1
1d73f,1
1d734,1
2aabd,1
1d688,1
2a8b0,1
2a7bb,1
1dcb0,1
2a7ea,1
1dc5d,1
1dbe5,1
1dbe0,1
2a7f7,1
2a840,1
2a891,1
2a8ac,1
1d651,1
1dbbf,1
2a8e3,1
2a8fb,1
2a901,1
2a933,1
2a93f,1
1daf5,1
2a97c,1
2a97d,1
2abbe,1
2ab55,1
2ab6f,1
2ab7a,1
2ab85,1
2abaf,1
2abb0,1
2abb1,1
2abb8,1
1c990,1
2abbd,1
2ab41,1
2abc1,1
1c984,1
1c7b7,1
2abce,1
1c755,1
2abec,1
2abed,1
2abf3,1
2abf5,1
1d3b5,1
1d56a,1
1d557,1
2aad1,1
1d4bd,1
1d4af,1
2aae1,1
2aae2,1
2aae5,1
1d3ff,1
2a7b1,1
1d184,1
1d0f8,1
1d0ee,1
2aafb,1
2aafd,1
1cfff,1
1cfbe,1
2ab28,1
2ab40,1
1e0f3,1
1e5f9,1
297ff,1
298ed,1
29967,1
2996b,1
29a23,1
1e493,1
29a8a,1
1e255,1
29aad,1
1e6e3,1
1e0ef,1
29c1d,1
1e0c6,1
29d7d,1
1e067,1
1e063,1
1e03e,1
29eb5,1
29f52,1
294ea,1
1ea78,1
2924d,1
1ea70,1
29269,1
1ea6a,1
29492,1
2949e,1
1ea65,1
1ea61,1
1dff9,1
29575,1
1e97b,1
1e93f,1
296bf,1
29735,1
2979e,1
1e7eb,1
1e75d,1
297bc,1
2a63b,1
2a43b,1
2a463,1
1dec3,1
2a4ff,1
1de2f,1
2a56b,1
2a5aa,1
2a5ab,1
2a5ad,1
2a5af,1
1ded5,1
2a6a4,1
1ddf0,1
1ddcd,1
2a6bd,1
2a6ed,1
2a740,1
1dd73,1
2a75f,1
1dd4b,1
2a175,1
29fa7,1
1dff7,1
1dff5,1
29fd5,1
29fdf,1
1dfe5,1
1dfbf,1
1dfb5,1
1dfb4,1
2abfc,1
2a186,1
1dfae,1
2a255,1
2a2ab,1
2a2c1,1
2a317,1
2a387,1
2a3bb,1
1df7f,1
2bd55,1
1b8c6,1
2bbfa,1
2bbfb,1
2bbff,1
1b8c3,1
2bc15,1
2bcc3,1
1b7f7,1
2bd33,1
1b7bd,1
2bbe3,1
1b77f,1
2bd75,1
1b71b,1
2bd97,1
1b6a4,1
1b297,1
2bdef,1
2be87,1
2bebe,1
2ba90,1
1bedf,1
2b7ff,1
1bed0,1
1bebc,1
1bead,1
1be3a,1
2b955,1
1bbff,1
2ba86,1
2becf,1
1bb52,1
1ba33,1
1ba30,1
2bad5,1
2baf0,1
1b8f1,1
1b8e3,1
2bb5f,1
2bbaf,1
2c6ab,1
2c1b0,1
1ad75,1
2c486,1
1abd5,1
1abc5,1
2c560,1
2c5e3,1
2c5ee,1
2c625,1
2c6a7,1
1ad7d,1
2c71e,1
2c72b,1
2c773,1
1ab95,1
1ab6a,1
2c7ff,1
2caab,1
1ab3f,1
1ab37,1
2bfcb,1
1afdf,1
1afcb,1
1af7b,1
2bf63,1
2bf67,1
2bf7e,1
1af72,1
2bfa7,1
2bfbf,1
2b7fb,1
1af62,1
1af2f,1
1aef0,1
1adff,1
2bfff,1
2c02d,1
2c055,1
1adef,1
2c0ff,1
1c3cb,1
2ae17,1
1c602,1
2ae55,1
2ae5b,1
1c3ff,1
2ae9a,1
2aea3,1
2aea4,1
1c3e7,1
2aea6,1
2ae0a,1
2aeb5,1
1c37b,1
2aeb9,1
2aed0,1
1c30d,1
2aee7,1
2aefa,1
2af18,1
1c1fb,1
2ad0e,1
1c719,1
2abff,1
2ac02,1
1c6df,1
2ac56,1
1c6d1,1
2accf,1
2acd5,1
2ad03,1
2af43,1
2ad48,1
2ad68,1
2ad70,1
2ad7e,1
2ad86,1
2ad8e,1
1c666,1
2adfb,1
1c607,1
1bf7d,1
2b435,1
1bfaa,1
1bfa1,1
2b471,1
1bf81,1
2b47f,1
2b4fb,1
2b520,1
2b550,1
2b552,1
2b431,1
2b5c1,1
2b5d5,1
2b5ec,1
2b5f7,1
1bf76,1
2b6fe,1
1bf69,1
2b7ef,1
1bf0b,1
1bfef,1
1c1eb,1
2af54,1
1c17a,1
2afa3,1
1c0ab,1
2afb7,1
2afbf,1
2aff0,1
1bff1,1
2924a,1
2b00b,1
2b121,1
2b15e,1
1bfcd,1
2b318,1
2b31c,1
2b33c,1
2b35e,1
2b40d,1
23eba,1
1fec3,1
23c18,1
1feb0,1
1fea5,1
1fe87,1
23e3b,1
23e52,1
1fe7f,1
23e7c,1
23ea5,1
1fedf,1
1fe6a,1
1fe3b,1
23f83,1
23ff9,1
23fff,1
24183,1
243b7,1
24489,1
2448d,1
1fefe,1
236d4,1
1ff75,1
1ff73,1
23837,1
23855,1
238c3,1
1ff55,1
238ef,1
238f4,1
1fdfd,1
23aad,1
1fef5,1
23b2f,1
23b33,1
23b71,1
23b8b,1
23b95,1
23b96,1
1feea,1
24b5f,1
1fc63,1
249bd,1
249bf,1
249ef,1
1fc44,1
1fc1f,1
24a7f,1
24a99,1
1fc15,1
1fc0f,1
2498e,1
1fbfb,1
24bf5,1
24bff,1
24c60,1
24c70,1
24d4a,1
24d55,1
24eb9,1
24fb5,1
1fdaf,1
24663,1
24689,1
24926,1
24927,1
2492c,1
2492d,1
1fdf0,1
24935,1
2493a,1
2355a,1
1fd69,1
24955,1
2496b,1
1fd52,1
24975,1
1fd3a,1
24979,1
1fd01,1
2498c,1
21c55,1
21845,1
207ea,1
2186b,1
2187f,1
21955,1
207e0,1
21bd0,1
21bdc,1
2070f,1
206fd,1
207ed,1
21c5f,1
21c63,1
21c71,1
21dd7,1
21ddf,1
206be,1
21ded,1
21dee,1
2041f,1
20f52,1
20df6,1
20e0f,1
20dc6,1
20ebf,1
20d85,1
20d7b,1
20d4b,1
20efb,1
20c50,1
2037e,1
20f6a,1
20c35,1
20b55,1
21002,1
20b35,1
213ef,1
20aac,1
20832,1
215ee,1
23017,1
2297a,1
22a93,1
22ae5,1
1fff1,1
1fff0,1
22bf1,1
1ffe2,1
1ffd5,1
1ffcf,1
22faf,1
2286f,1
1ffcc,1
1ffb0,1
1ff8a,1
23253,1
1ff7e,1
23333,1
2338f,1
2353f,1
23555,1
201f9,1
21f1f,1
21fc7,1
21fd5,1
21ff7,1
21ffc,1
202e2,1
22222,1
22227,1
22271,1
24fcb,1
2231d,1
22555,1
226a5,1
201bf,1
226b7,1
226db,1
226ff,1
20169,1
2275f,1
27e58,1
27afd,1
27afe,1
27bd7,1
27beb,1
27bed,1
27ccf,1
1f2ad,1
27dfc,1
1f249,1
27e3e,1
27a9c,1
1f225,1
1f17f,1
1f17e,1
1f17b,1
27ee1,1
27eeb,1
1f156,1
1f14a,1
1f0d5,1
1f33d,1
275df,1
1f555,1
27657,1
1f4af,1
276f8,1
2774e,1
1f477,1
277eb,1
1f38f,1
1f0c5,1
277ff,1
278ee,1
279d7,1
1f317,1
27a64,1
27a90,1
27a97,1
1f303,1
27a99,1
1ecdf,1
1ef03,1
1eee3,1
287c5,1
1edff,1
1ede5,1
28c63,1
28d55,1
28d56,1
28da3,1
1ed55,1
1ef51,1
1ecd5,1
1ec39,1
1eb9f,1
1eb67,1
28f91,1
1eab2,1
1eaab,1
28fae,1
290ed,1
281bf,1
1f0b0,1
27fbd,1
27fdf,1
27feb,1
1f0a5,1
1f015,1
27ffe,1
27fff,1
280bf,1
2755b,1
1efea,1
2821f,1
1efbb,1
283be,1
1ef6a,1
1ef64,1
1ef5a,1
28623,1
28625,1
1fabb,1
1fbb9,1
1fbb8,1
1fb57,1
257d0,1
257ff,1
25927,1
25956,1
1fb40,1
1fafd,1
1fafc,1
25595,1
25d45,1
25e84,1
25ebf,1
25f54,1
25faf,1
25ff1,1
25ff3,1
1fa07,1
26210,1
1fbc9,1
24fdf,1
24fef,1
24fff,1
250af,1
1fbf3,1
1fbf2,1
1fbeb,1
1fbdf,1
1fbd7,1
26303,1
1fbc1,1
1fbbd,1
25515,1
25549,1
1fbbc,1
25556,1
25557,1
25577,1
2557a,1
1f779,1
26ca5,1
1f81e,1
26e33,1
1f7fe,1
1f7f1,1
1f7b5,1
26ffe,1
26fff,1
27077,1
270de,1
26bf1,1
2711d,1
1f6f7,1
27382,1
273d7,1
273e7,1
1f6f4,1
1f6aa,1
1f680,1
1f5d1,1
1f9af,1
263b7,1
1fa06,1
2659b,1
2679d,1
26877,1
268c0,1
1f9e5,1
26a41,1
1f9cf,1
2cbe3,1
26aa9,1
26aaa,1
1f975,1
1f955,1
26ab5,1
1f8aa,1
1f89a,1
26b5f,1
26b7f,1
3364a,1
3303f,1
331c0,1
331eb,1
33333,1
15c4d,1
333d5,1
333e6,1
33520,1
15bfc,1
15bf7,1
33037,1
15bf1,1
336aa,1
336db,1
336df,1
337fc,1
337ff,1
15b7f,1
339ce,1
339eb,1
15d68,1
32971,1
3297f,1
32a7f,1
15d8e,1
32abd,1
32aeb,1
15d72,1
32bae,1
32bbf,1
33aad,1
32c93,1
15d52,1
32cfb,1
15d4c,1
15d0b,1
32ebe,1
32f54,1
32ff9,1
32ffe,1
341de,1
15861,1
15805,1
34003,1
34045,1
157ee,1
340df,1
34107,1
157db,1
34183,1
341c7,1
158af,1
157c0,1
342d0,1
34385,1
157a3,1
15799,1
1578f,1
1578e,1
34555,1
1578c,1
33d4e,1
33aef,1
33b35,1
33b55,1
33bbf,1
15ae0,1
33bf8,1
33d26,1
33d48,1
33d4b,1
327bd,1
33d55,1
33d7f,1
159d5,1
1599e,1
33f00,1
15958,1
33f5e,1
158d5,1
33f7f,1
162b0,1
3118e,1
3118f,1
313ef,1
31437,1
16555,1
3146e,1
1648c,1
316c3,1
31751,1
3175a,1
3111d,1
317b0,1
16243,1
317d5,1
317f0,1
160df,1
160d5,1
3181e,1
31836,1
31837,1
30e57,1
1681b,1
30c35,1
30cab,1
167f9,1
30ce3,1
167ef,1
167af,1
30dee,1
30e55,1
3187f,1
16755,1
30f52,1
30fe3,1
30ffb,1
30ffc,1
166ff,1
31013,1
166bf,1
16679,1
31fff,1
15f95,1
15f15,1
15eef,1
31e49,1
31e8f,1
15e97,1
15e87,1
31f81,1
15e60,1
31fc0,1
31ddf,1
15e3c,1
15dfd,1
15dce,1
3249e,1
3249f,1
324e2,1
15daf,1
3253f,1
32640,1
31bff,1
318c3,1
31993,1
31a9f,1
31aab,1
31ab7,1
31ab9,1
31b6a,1
15ffb,1
31bb5,1
346ae,1
31c1b,1
31c37,1
31c7f,1
15ff7,1
31d97,1
31da5,1
31dc5,1
31dcb,1
15fb8,1
35ffd,1
35f7b,1
35f7e,1
35f97,1
35fb3,1
35fbf,1
154c1,1
154bf,1
35fdf,1
15477,1
15471,1
35f5f,1
35fff,1
3607f,1
36186,1
361f2,1
361f5,1
361fb,1
362f7,1
3638f,1
36395,1
20e0a,1
35c75,1
35cb2,1
35cd0,1
35d0f,1
35d57,1
35dab,1
35e5e,1
15551,1
35e99,1
363b9,1
15530,1
35edb,1
1552f,1
35ee5,1
35ef0,1
154fe,1
35f55,1
35f57,1
35f5d,1
36f6f,1
36d48,1
36d6b,1
36db5,1
152fd,1
36df5,1
36e36,1
36e3b,1
1527f,1
151b7,1
36f49,1
36bf6,1
36f7b,1
36fc0,1
150c3,1
36fdd,1
15080,1
36fe0,1
